38	037071bc-5741-4ef2-a635-07c9be02d154	2	to	9	11	to
38	037071bc-5741-4ef2-a635-07c9be02d154	3	the	12	15	the
38	037071bc-5741-4ef2-a635-07c9be02d154	4	Dallas	16	22	Dallas
38	037071bc-5741-4ef2-a635-07c9be02d154	5	Police	23	29	Police
38	037071bc-5741-4ef2-a635-07c9be02d154	6	Department	30	40	Department
38	037071bc-5741-4ef2-a635-07c9be02d154	7	’s	40	42	's
38	037071bc-5741-4ef2-a635-07c9be02d154	8	weekly	43	49	weekly
38	037071bc-5741-4ef2-a635-07c9be02d154	9	report	50	56	report
38	037071bc-5741-4ef2-a635-07c9be02d154	10	to	57	59	to
38	037071bc-5741-4ef2-a635-07c9be02d154	11	City	60	64	City
38	037071bc-5741-4ef2-a635-07c9be02d154	12	Council	65	72	Council
38	037071bc-5741-4ef2-a635-07c9be02d154	13	members	73	80	member
38	037071bc-5741-4ef2-a635-07c9be02d154	14	,	80	81	,
38	037071bc-5741-4ef2-a635-07c9be02d154	15	weapons	82	89	weapon
38	037071bc-5741-4ef2-a635-07c9be02d154	16	violations	90	100	violation
38	037071bc-5741-4ef2-a635-07c9be02d154	17	citywide	101	109	citywide
38	037071bc-5741-4ef2-a635-07c9be02d154	18	are	110	113	be
38	037071bc-5741-4ef2-a635-07c9be02d154	19	up	114	116	up
38	037071bc-5741-4ef2-a635-07c9be02d154	20	69	117	119	69
38	037071bc-5741-4ef2-a635-07c9be02d154	21	percent	120	127	percent
38	037071bc-5741-4ef2-a635-07c9be02d154	22	so	128	130	so
38	037071bc-5741-4ef2-a635-07c9be02d154	23	far	131	134	far
38	037071bc-5741-4ef2-a635-07c9be02d154	24	this	135	139	this
38	037071bc-5741-4ef2-a635-07c9be02d154	25	year	140	144	year
38	037071bc-5741-4ef2-a635-07c9be02d154	26	.	144	145	.
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	1	Drug	0	4	drug
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	2	and	5	8	and
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	3	narcotics	9	18	narcotics
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	4	offenses	19	27	offense
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	5	are	28	31	be
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	6	up	32	34	up
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	7	57	35	37	57
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	8	percent	38	45	percent
38	0e99e7fc-cbd7-4e73-8a8a-5c6ddb890bea	9	.	45	46	.
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	1	What	-1	3	what
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	2	brought	4	11	bring
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	3	these	12	17	these
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	4	statistics	18	28	statistic
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	5	onto	29	33	onto
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	6	our	34	37	we
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	7	radar	38	43	radar
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	8	was	44	47	be
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	9	the	48	51	the
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	10	arrest	52	58	arrest
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	11	Saturday	59	67	Saturday
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	12	of	68	70	of
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	13	Rene	71	75	Rene
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	14	Eduardo	76	83	Eduardo
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	15	Montanez	84	92	Montanez
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	16	Jr.	93	96	Jr.
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	17	on	97	99	on
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	18	a	100	101	a
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	19	capital	102	109	capital
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	20	murder	110	116	murder
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	21	charge	117	123	charge
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	22	in	124	126	in
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	23	the	127	130	the
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	24	death	131	136	death
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	25	of	137	139	of
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	26	Joseph	140	146	Joseph
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	27	Anthony	147	154	Anthony
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	28	Pintucci	155	163	Pintucci
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	29	,	163	164	,
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	30	an	165	167	a
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	31	18	168	170	18
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	32	-	170	171	-
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	33	year	171	175	year
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	34	-	175	176	-
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	35	old	176	179	old
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	36	former	180	186	former
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	37	Highland	187	195	Highland
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	38	Park	196	200	Park
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	39	High	201	205	High
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	40	School	206	212	School
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	41	student	213	220	student
38	65e8cc6b-445b-4250-ab7c-ff4997e5e1c8	42	.	220	221	.
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	1	Police	0	6	police
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	2	describe	7	15	describe
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	3	the	16	19	the
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	4	incident	20	28	incident
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	5	as	29	31	as
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	6	a	32	33	a
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	7	drug	34	38	drug
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	8	deal	39	43	deal
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	9	gone	44	48	go
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	10	bad	49	52	bad
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	11	in	53	55	in
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	12	a	56	57	a
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	13	parking	58	65	parking
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	14	garage	66	72	garage
38	f8f8a41f-e527-4ea5-8972-ae0991b666c1	15	.	72	73	.
38	b32a798d-15b6-48bb-9466-578d5044688d	1	Pintucci	0	8	Pintucci
38	b32a798d-15b6-48bb-9466-578d5044688d	2	’s	8	10	's
38	b32a798d-15b6-48bb-9466-578d5044688d	3	death	11	16	death
38	b32a798d-15b6-48bb-9466-578d5044688d	4	has	17	20	have
38	b32a798d-15b6-48bb-9466-578d5044688d	5	drawn	21	26	draw
38	b32a798d-15b6-48bb-9466-578d5044688d	6	a	27	28	a
38	b32a798d-15b6-48bb-9466-578d5044688d	7	great	29	34	great
38	b32a798d-15b6-48bb-9466-578d5044688d	8	deal	35	39	deal
38	b32a798d-15b6-48bb-9466-578d5044688d	9	of	40	42	of
38	b32a798d-15b6-48bb-9466-578d5044688d	10	attention	43	52	attention
38	b32a798d-15b6-48bb-9466-578d5044688d	11	,	52	53	,
38	b32a798d-15b6-48bb-9466-578d5044688d	12	but	54	57	but
38	b32a798d-15b6-48bb-9466-578d5044688d	13	a	58	59	a
38	b32a798d-15b6-48bb-9466-578d5044688d	14	quick	60	65	quick
38	b32a798d-15b6-48bb-9466-578d5044688d	15	review	66	72	review
38	b32a798d-15b6-48bb-9466-578d5044688d	16	of	73	75	of
38	b32a798d-15b6-48bb-9466-578d5044688d	17	this	76	80	this
38	b32a798d-15b6-48bb-9466-578d5044688d	18	newspaper	81	90	newspaper
38	b32a798d-15b6-48bb-9466-578d5044688d	19	’s	90	92	's
38	b32a798d-15b6-48bb-9466-578d5044688d	20	files	93	98	file
38	b32a798d-15b6-48bb-9466-578d5044688d	21	reveal	99	105	reveal
38	b32a798d-15b6-48bb-9466-578d5044688d	22	many	106	110	many
38	b32a798d-15b6-48bb-9466-578d5044688d	23	other	111	116	other
38	b32a798d-15b6-48bb-9466-578d5044688d	24	such	117	121	such
38	b32a798d-15b6-48bb-9466-578d5044688d	25	drug	122	126	drug
38	b32a798d-15b6-48bb-9466-578d5044688d	26	-	126	127	-
38	b32a798d-15b6-48bb-9466-578d5044688d	27	related	127	134	related
38	b32a798d-15b6-48bb-9466-578d5044688d	28	acts	135	139	act
38	b32a798d-15b6-48bb-9466-578d5044688d	29	of	140	142	of
38	b32a798d-15b6-48bb-9466-578d5044688d	30	violence	143	151	violence
38	b32a798d-15b6-48bb-9466-578d5044688d	31	.	151	152	.
38	54a1f933-ac71-4671-8263-f7578cbee481	1	Here	-1	3	here
38	54a1f933-ac71-4671-8263-f7578cbee481	2	are	4	7	be
38	54a1f933-ac71-4671-8263-f7578cbee481	3	the	8	11	the
38	54a1f933-ac71-4671-8263-f7578cbee481	4	details	12	19	detail
38	54a1f933-ac71-4671-8263-f7578cbee481	5	as	20	22	as
38	54a1f933-ac71-4671-8263-f7578cbee481	6	we	23	25	we
38	54a1f933-ac71-4671-8263-f7578cbee481	7	know	26	30	know
38	54a1f933-ac71-4671-8263-f7578cbee481	8	them	31	35	they
38	54a1f933-ac71-4671-8263-f7578cbee481	9	about	36	41	about
38	54a1f933-ac71-4671-8263-f7578cbee481	10	Pintucci	42	50	Pintucci
38	54a1f933-ac71-4671-8263-f7578cbee481	11	’s	50	52	's
38	54a1f933-ac71-4671-8263-f7578cbee481	12	shooting	53	61	shooting
38	54a1f933-ac71-4671-8263-f7578cbee481	13	last	62	66	last
38	54a1f933-ac71-4671-8263-f7578cbee481	14	week	67	71	week
38	54a1f933-ac71-4671-8263-f7578cbee481	15	at	72	74	at
38	54a1f933-ac71-4671-8263-f7578cbee481	16	the	75	78	the
38	54a1f933-ac71-4671-8263-f7578cbee481	17	Shops	79	84	Shops
38	54a1f933-ac71-4671-8263-f7578cbee481	18	at	85	87	at
38	54a1f933-ac71-4671-8263-f7578cbee481	19	Park	88	92	Park
38	54a1f933-ac71-4671-8263-f7578cbee481	20	Lane	93	97	Lane
38	54a1f933-ac71-4671-8263-f7578cbee481	21	.	97	98	.
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	1	Police	0	6	police
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	2	said	7	11	say
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	3	he	12	14	he
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	4	had	15	18	have
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	5	used	19	23	use
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	6	a	24	25	a
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	7	social	26	32	social
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	8	media	33	38	media
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	9	app	39	42	app
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	10	to	43	45	to
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	11	arrange	46	53	arrange
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	12	a	54	55	a
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	13	drug	56	60	drug
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	14	sale	61	65	sale
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	15	,	65	66	,
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	16	according	67	76	accord
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	17	to	77	79	to
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	18	an	80	82	a
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	19	arrest	83	89	arrest
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	20	-	89	90	-
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	21	warrant	90	97	warrant
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	22	affidavit	98	107	affidavit
38	6f1bcc6f-58da-4c6a-8961-a5dccab8e45d	23	.	107	108	.
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	1	He	0	2	he
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	2	was	3	6	be
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	3	in	7	9	in
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	4	his	10	13	he
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	5	car	14	17	car
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	6	with	18	22	with
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	7	two	23	26	two
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	8	other	27	32	other
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	9	people	33	39	people
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	10	when	40	44	when
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	11	Montanez	45	53	Montanez
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	12	and	54	57	and
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	13	two	58	61	two
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	14	men	62	65	man
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	15	pulled	66	72	pull
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	16	guns	73	77	gun
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	17	and	78	81	and
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	18	stole	82	87	steal
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	19	the	88	91	the
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	20	drugs	92	97	drug
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	21	from	98	102	from
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	22	him	103	106	he
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	23	,	106	107	,
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	24	according	108	117	accord
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	25	to	118	120	to
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	26	the	121	124	the
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	27	affidavit	125	134	affidavit
38	0a8948d7-bab1-4259-9682-a0cb9f30a0d5	28	.	134	135	.
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	1	One	0	3	one
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	2	of	4	6	of
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	3	the	7	10	the
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	4	men	11	14	man
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	5	shot	15	19	shoot
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	6	Pintucci	20	28	Pintucci
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	7	,	28	29	,
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	8	who	30	33	who
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	9	later	34	39	later
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	10	died	40	44	die
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	11	,	44	45	,
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	12	as	46	48	as
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	13	the	49	52	the
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	14	trio	53	57	trio
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	15	fled	58	62	fly
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	16	on	63	65	on
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	17	foot	66	70	foot
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	18	,	70	71	,
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	19	the	72	75	the
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	20	affidavit	76	85	affidavit
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	21	says	86	90	say
38	1c3f6678-3e6b-408f-b7eb-3c8b16af1bf7	22	.	90	91	.
102	3146ea5c-1d56-46ee-9496-26a2696c9793	1	Infection	0	9	infection
102	3146ea5c-1d56-46ee-9496-26a2696c9793	2	control	10	17	control
102	3146ea5c-1d56-46ee-9496-26a2696c9793	3	experts	18	25	expert
102	3146ea5c-1d56-46ee-9496-26a2696c9793	4	are	26	29	be
102	3146ea5c-1d56-46ee-9496-26a2696c9793	5	escalating	30	40	escalate
102	3146ea5c-1d56-46ee-9496-26a2696c9793	6	their	41	46	they
102	3146ea5c-1d56-46ee-9496-26a2696c9793	7	warfare	47	54	warfare
102	3146ea5c-1d56-46ee-9496-26a2696c9793	8	against	55	62	against
102	3146ea5c-1d56-46ee-9496-26a2696c9793	9	hospital	63	71	hospital
102	3146ea5c-1d56-46ee-9496-26a2696c9793	10	microbes	72	80	microbe
102	3146ea5c-1d56-46ee-9496-26a2696c9793	11	with	81	85	with
102	3146ea5c-1d56-46ee-9496-26a2696c9793	12	the	86	89	the
102	3146ea5c-1d56-46ee-9496-26a2696c9793	13	development	90	101	development
102	3146ea5c-1d56-46ee-9496-26a2696c9793	14	of	102	104	of
102	3146ea5c-1d56-46ee-9496-26a2696c9793	15	Star	105	109	Star
102	3146ea5c-1d56-46ee-9496-26a2696c9793	16	Wars	110	114	Wars
102	3146ea5c-1d56-46ee-9496-26a2696c9793	17	-	114	115	-
102	3146ea5c-1d56-46ee-9496-26a2696c9793	18	like	115	119	like
102	3146ea5c-1d56-46ee-9496-26a2696c9793	19	technology	120	130	technology
102	3146ea5c-1d56-46ee-9496-26a2696c9793	20	that	131	135	that
102	3146ea5c-1d56-46ee-9496-26a2696c9793	21	uses	136	140	use
102	3146ea5c-1d56-46ee-9496-26a2696c9793	22	ultraviolet	141	152	ultraviolet
102	3146ea5c-1d56-46ee-9496-26a2696c9793	23	energy	153	159	energy
102	3146ea5c-1d56-46ee-9496-26a2696c9793	24	to	160	162	to
102	3146ea5c-1d56-46ee-9496-26a2696c9793	25	destroy	163	170	destroy
102	3146ea5c-1d56-46ee-9496-26a2696c9793	26	rogue	171	176	rogue
102	3146ea5c-1d56-46ee-9496-26a2696c9793	27	pathogens	177	186	pathogen
102	3146ea5c-1d56-46ee-9496-26a2696c9793	28	finding	187	194	find
102	3146ea5c-1d56-46ee-9496-26a2696c9793	29	their	195	200	they
102	3146ea5c-1d56-46ee-9496-26a2696c9793	30	way	201	204	way
102	3146ea5c-1d56-46ee-9496-26a2696c9793	31	into	205	209	into
102	3146ea5c-1d56-46ee-9496-26a2696c9793	32	hospitals	210	219	hospital
102	3146ea5c-1d56-46ee-9496-26a2696c9793	33	.	219	220	.
102	f20a7c32-16e6-4830-a481-ac58c76d5156	1	The	-1	2	the
102	f20a7c32-16e6-4830-a481-ac58c76d5156	2	Northwell	3	12	Northwell
102	f20a7c32-16e6-4830-a481-ac58c76d5156	3	Health	13	19	Health
102	f20a7c32-16e6-4830-a481-ac58c76d5156	4	network	20	27	network
102	f20a7c32-16e6-4830-a481-ac58c76d5156	5	is	28	30	be
102	f20a7c32-16e6-4830-a481-ac58c76d5156	6	working	31	38	work
102	f20a7c32-16e6-4830-a481-ac58c76d5156	7	with	39	43	with
102	f20a7c32-16e6-4830-a481-ac58c76d5156	8	medical	44	51	medical
102	f20a7c32-16e6-4830-a481-ac58c76d5156	9	technology	52	62	technology
102	f20a7c32-16e6-4830-a481-ac58c76d5156	10	developer	63	72	developer
102	f20a7c32-16e6-4830-a481-ac58c76d5156	11	PurpleSun	73	82	PurpleSun
102	f20a7c32-16e6-4830-a481-ac58c76d5156	12	in	83	85	in
102	f20a7c32-16e6-4830-a481-ac58c76d5156	13	Manhattan	86	95	Manhattan
102	f20a7c32-16e6-4830-a481-ac58c76d5156	14	on	96	98	on
102	f20a7c32-16e6-4830-a481-ac58c76d5156	15	the	99	102	the
102	f20a7c32-16e6-4830-a481-ac58c76d5156	16	technology	103	113	technology
102	f20a7c32-16e6-4830-a481-ac58c76d5156	17	.	113	114	.
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	1	They	0	4	they
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	2	are	5	8	be
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	3	testing	9	16	test
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	4	a	17	18	a
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	5	type	19	23	type
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	6	of	24	26	of
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	7	disinfecting	27	39	disinfecting
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	8	device	40	46	device
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	9	that	47	51	that
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	10	uses	52	56	use
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	11	a	57	58	a
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	12	strength	59	67	strength
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	13	of	68	70	of
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	14	ultraviolet	71	82	ultraviolet
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	15	light	83	88	light
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	16	equivalent	89	99	equivalent
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	17	to	100	102	to
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	18	the	103	106	the
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	19	most	107	111	most
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	20	intense	112	119	intense
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	21	UV	120	122	UV
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	22	light	123	128	light
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	23	emitted	129	136	emit
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	24	by	137	139	by
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	25	the	140	143	the
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	26	sun	144	147	sun
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	27	—	148	149	-
